気,キ,気,名詞-一般
に,ニ,に,助詞-格助詞-一般
せ,セ,する,動詞-自立,サ変・スル,未然ヌ接続
ず,ズ,ぬ,助動詞,特殊・ヌ,連用ニ接続
に,ニ,に,助詞-格助詞-一般
い,イ,いる,動詞-自立,一段,未然形
られ,ラレ,られる,動詞-接尾,一段,連用形
た,タ,た,助動詞,特殊・タ,基本形
だけ,ダケ,だけ,助詞-副助詞
です,デス,です,助動詞,特殊・デス,基本形
。,。,。,記号-句点
記号-空白
なんだか,ナンダカ,なんだか,副詞-一般
、,、,、,記号-読点
似,ニ,似る,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
いる,イル,いる,動詞-非自立,一段,基本形
よう,ヨウ,よう,名詞-非自立-助動詞語幹
だ,ダ,だ,助動詞,特殊・ダ,基本形
な,ナ,な,助詞-終助詞
、,、,、,記号-読点
と,ト,と,助詞-格助詞-引用
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
思い,オモイ,思う,動詞-自立,五段・ワ行促音便,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
似,ニ,似る,動詞-自立,一段,連用形
た,タ,た,助動詞,特殊・タ,基本形
こと,コト,こと,名詞-非自立-一般
が,ガ,が,助詞-格助詞-一般
、,、,、,記号-読点
いつか,イツカ,いつか,名詞-副詞可能
、,、,、,記号-読点
あっ,アッ,ある,動詞-自立,五段・ラ行,連用タ接続
た,タ,た,助動詞,特殊・タ,基本形
、,、,、,記号-読点
それ,ソレ,それ,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
、,、,、,記号-読点
と,ト,と,助詞-格助詞-引用
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
考え,カンガエ,考える,動詞-自立,一段,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
アア,アア,アア,名詞-一般
、,、,、,記号-読点
そう,ソウ,そう,副詞-助詞類接続
だ,ダ,だ,助動詞,特殊・ダ,基本形
、,、,、,記号-読点
あれ,アレ,あれ,名詞-代名詞-一般
だ,ダ,だ,助動詞,特殊・ダ,基本形
。,。,。,記号-句点
気,キ,気,名詞-一般
が,ガ,が,助詞-格助詞-一般
つく,ツク,つく,動詞-自立,五段・カ行イ音便,基本形
と,ト,と,助詞-接続助詞
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
びっくり,ビックリ,びっくり,名詞-サ変接続
し,シ,する,動詞-自立,サ変・スル,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
記号-空白
桜,サクラ,桜,名詞-一般
の,ノ,の,助詞-連体化
森,モリ,森,名詞-一般
の,ノ,の,助詞-連体化
満開,マンカイ,満開,名詞-一般
の,ノ,の,助詞-連体化
下,モト,下,名詞-非自立-一般
です,デス,です,助動詞,特殊・デス,基本形
。,。,。,記号-句点
あの,アノ,あの,連体詞
下,シタ,下,名詞-一般
を,ヲ,を,助詞-格助詞-一般
通る,トオル,通る,動詞-自立,五段・ラ行,基本形
時,トキ,時,名詞-非自立-副詞可能
に,ニ,に,助詞-格助詞-一般
似,ニ,似る,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
い,イ,いる,動詞-非自立,一段,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
どこ,ドコ,どこ,名詞-代名詞-一般
が,ガ,が,助詞-格助詞-一般
、,、,、,記号-読点
何,ナニ,何,名詞-代名詞-一般
が,ガ,が,助詞-格助詞-一般
、,、,、,記号-読点
どんな,ドンナ,どんな,連体詞
風,カゼ,風,名詞-一般
に,ニ,に,助詞-格助詞-一般
似,ニ,似る,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
いる,イル,いる,動詞-非自立,一段,基本形
の,ノ,の,名詞-非自立-一般
だ,ダ,だ,助動詞,特殊・ダ,基本形
か,カ,か,助詞-副助詞／並立助詞／終助詞
分り,ワカリ,分る,動詞-自立,五段・ラ行,連用形
ませ,マセ,ます,助動詞,特殊・マス,未然形
ん,ン,ん,助動詞,不変化型,基本形
。,。,。,記号-句点
けれども,ケレドモ,けれども,接続詞
、,、,、,記号-読点
何,ナニ,何,名詞-代名詞-一般
か,カ,か,助詞-副助詞／並立助詞／終助詞
、,、,、,記号-読点
似,ニ,似る,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
いる,イル,いる,動詞-非自立,一段,基本形
こと,コト,こと,名詞-非自立-一般
は,ハ,は,助詞-係助詞
、,、,、,記号-読点
たしか,タシカ,たしか,副詞-一般
でし,デシ,です,助動詞,特殊・デス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
彼,カレ,彼,名詞-代名詞-一般
に,ニ,に,助詞-格助詞-一般
は,ハ,は,助詞-係助詞
いつも,イツモ,いつも,副詞-一般
それ,ソレ,それ,名詞-代名詞-一般
ぐらい,グライ,ぐらい,助詞-副助詞
の,ノ,の,助詞-連体化
こと,コト,こと,名詞-非自立-一般
しか,シカ,しか,助詞-係助詞
分ら,ワカラ,分る,動詞-自立,五段・ラ行,未然形
ず,ズ,ぬ,助動詞,特殊・ヌ,連用ニ接続
、,、,、,記号-読点
それから,ソレカラ,それから,接続詞
先,サキ,先,名詞-一般
は,ハ,は,助詞-係助詞
分ら,ワカラ,分る,動詞-自立,五段・ラ行,未然形
なく,ナク,ない,助動詞,特殊・ナイ,連用テ接続
て,テ,て,助詞-接続助詞
も,モ,も,助詞-係助詞
気,キ,気,名詞-一般
に,ニ,に,助詞-格助詞-一般
なら,ナラ,なる,動詞-自立,五段・ラ行,未然形
ぬ,ヌ,ぬ,助動詞,特殊・ヌ,基本形
たち,タチ,たち,名詞-接尾-一般
の,ノ,の,助詞-連体化
男,オトコ,男,名詞-一般
でし,デシ,です,助動詞,特殊・デス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
記号-空白
山,ヤマ,山,名詞-一般
の,ノ,の,助詞-格助詞-一般
長い,ナガイ,長い,形容詞-自立,形容詞・アウオ段,基本形
冬,フユ,冬,名詞-一般
が,ガ,が,助詞-格助詞-一般
終り,オワリ,終る,動詞-自立,五段・ラ行,連用形
、,、,、,記号-読点
山,ヤマ,山,名詞-一般
の,ノ,の,助詞-連体化
てっぺん,テッペン,てっぺん,名詞-一般
の,ノ,の,助詞-連体化
方,ホウ,方,名詞-非自立-一般
や,ヤ,や,助詞-並立助詞
谷,タニ,谷,名詞-一般
の,ノ,の,助詞-連体化
くぼみ,クボミ,くぼむ,動詞-自立,五段・マ行,連用形
に,ニ,に,助詞-格助詞-一般
樹,キ,樹,名詞-一般
の,ノ,の,助詞-連体化
陰,カゲ,陰,名詞-一般
に,ニ,に,助詞-格助詞-一般
雪,ユキ,雪,名詞-一般
は,ハ,は,助詞-係助詞
ポツポツ,ポツポツ,ポツポツ,副詞-一般
残っ,ノコッ,残る,動詞-自立,五段・ラ行,連用タ接続
て,テ,て,助詞-接続助詞
い,イ,いる,動詞-非自立,一段,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
が,ガ,が,助詞-接続助詞
、,、,、,記号-読点
やがて,ヤガテ,やがて,副詞-一般
花,ハナ,花,名詞-一般
の,ノ,の,助詞-連体化
季節,キセツ,季節,名詞-一般
が,ガ,が,助詞-格助詞-一般
訪れ,オトズレ,訪れる,動詞-自立,一段,連用形
よう,ヨウ,よう,名詞-接尾-一般
として,トシテ,として,助詞-格助詞-連語
春,ハル,春,名詞-一般
の,ノ,の,助詞-連体化
きざし,キザシ,きざす,動詞-自立,五段・サ行,連用形
が,ガ,が,助詞-格助詞-一般
空,ソラ,空,名詞-一般
いち,イチ,いち,名詞-一般
めん,メン,めん,名詞-一般
に,ニ,に,助詞-格助詞-一般
かがやい,カガヤイ,かがやく,動詞-自立,五段・カ行イ音便,連用タ接続
て,テ,て,助詞-接続助詞
い,イ,いる,動詞-非自立,一段,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
記号-空白
今年,コトシ,今年,名詞-副詞可能
、,、,、,記号-読点
桜,サクラ,桜,名詞-一般
の,ノ,の,助詞-連体化
花,ハナ,花,名詞-一般
が,ガ,が,助詞-格助詞-一般
咲い,サイ,咲く,動詞-自立,五段・カ行イ音便,連用タ接続
たら,タラ,た,助動詞,特殊・タ,仮定形
、,、,、,記号-読点
と,ト,と,助詞-格助詞-引用
、,、,、,記号-読点
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
考え,カンガエ,考える,動詞-自立,一段,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
花,ハナ,花,名詞-一般
の,ノ,の,助詞-連体化
下,シタ,下,名詞-一般
に,ニ,に,助詞-格助詞-一般
さしかかる,サシカカル,さしかかる,動詞-自立,五段・ラ行,基本形
時,トキ,時,名詞-非自立-副詞可能
は,ハ,は,助詞-係助詞
まだ,マダ,まだ,副詞-助詞類接続
それほど,ソレホド,それほど,副詞-助詞類接続
で,デ,だ,助動詞,特殊・ダ,連用形
は,ハ,は,助詞-係助詞
あり,アリ,ある,動詞-自立,五段・ラ行,連用形
ませ,マセ,ます,助動詞,特殊・マス,未然形
ん,ン,ん,助動詞,不変化型,基本形
。,。,。,記号-句点
それ,ソレ,それ,名詞-代名詞-一般
で,デ,で,助詞-格助詞-一般
思いきっ,オモイキッ,思いきる,動詞-自立,五段・ラ行,連用タ接続
て,テ,て,助詞-接続助詞
花,ハナ,花,名詞-一般
の,ノ,の,助詞-連体化
下,シタ,下,名詞-一般
へ,ヘ,へ,助詞-格助詞-一般
歩き,アルキ,歩く,動詞-自立,五段・カ行イ音便,連用形
こみ,コミ,こむ,動詞-非自立,五段・マ行,連用形
ます,マス,ます,助動詞,特殊・マス,基本形
。,。,。,記号-句点
だんだん,ダンダン,だんだん,副詞-助詞類接続
歩く,アルク,歩く,動詞-自立,五段・カ行イ音便,基本形
うち,ウチ,うち,名詞-非自立-副詞可能
に,ニ,に,助詞-格助詞-一般
気,キ,気,名詞-一般
が,ガ,が,助詞-格助詞-一般
変,ヘン,変,名詞-形容動詞語幹
に,ニ,に,助詞-格助詞-一般
なり,ナリ,なる,動詞-自立,五段・ラ行,連用形
、,、,、,記号-読点
前,マエ,前,名詞-副詞可能
も,モ,も,助詞-係助詞
後,ゴ,後,名詞-接尾-副詞可能
も,モ,も,助詞-係助詞
右,ミギ,右,名詞-一般
も,モ,も,助詞-係助詞
左,ヒダリ,左,名詞-一般
も,モ,も,助詞-係助詞
、,、,、,記号-読点
どっち,ドッチ,どっち,名詞-代名詞-一般
を,ヲ,を,助詞-格助詞-一般
見,ミ,見る,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
も,モ,も,助詞-係助詞
上,ウエ,上,名詞-一般
に,ニ,に,助詞-格助詞-一般
かぶさる,カブサル,かぶさる,動詞-自立,五段・ラ行,基本形
花,ハナ,花,名詞-一般
ばかり,バカリ,ばかり,助詞-副助詞
、,、,、,記号-読点
森,モリ,森,名詞-固有名詞-人名-姓
の,ノ,の,助詞-連体化
まんなか,マンナカ,まんなか,名詞-一般
に,ニ,に,助詞-格助詞-一般
近づく,チカヅク,近づく,動詞-自立,五段・カ行イ音便,基本形
と,ト,と,助詞-接続助詞
怖し,コワシ,怖い,形容詞-自立,形容詞・アウオ段,文語基本形
さ,サ,さ,名詞-接尾-特殊
に,ニ,に,助詞-格助詞-一般
盲滅法,メクラメッポウ,盲滅法,名詞-一般
たまらなく,タマラナク,たまらない,形容詞-自立,形容詞・アウオ段,連用テ接続
なる,ナル,なる,動詞-自立,五段・ラ行,基本形
の,ノ,の,名詞-非自立-一般
でし,デシ,です,助動詞,特殊・デス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
今年,コトシ,今年,名詞-副詞可能
は,ハ,は,助詞-係助詞
ひとつ,ヒトツ,ひとつ,名詞-副詞可能
、,、,、,記号-読点
あの,アノ,あの,連体詞
花,ハナ,花,名詞-一般
ざかり,ザカリ,ざかり,名詞-接尾-一般
の,ノ,の,助詞-連体化
林,ハヤシ,林,名詞-一般
の,ノ,の,助詞-連体化
まんなか,マンナカ,まんなか,名詞-一般
で,デ,で,助詞-格助詞-一般
、,、,、,記号-読点
ジッ,ジッ,ジッ,名詞-一般
と,ト,と,助詞-格助詞-引用
動か,ウゴカ,動く,動詞-自立,五段・カ行イ音便,未然形
ず,ズ,ぬ,助動詞,特殊・ヌ,連用ニ接続
に,ニ,に,助詞-格助詞-一般
、,、,、,記号-読点
いや,イヤ,いや,接続詞
、,、,、,記号-読点
思いきっ,オモイキッ,思いきる,動詞-自立,五段・ラ行,連用タ接続
て,テ,て,助詞-接続助詞
地べた,ジベタ,地べた,名詞-一般
に,ニ,に,助詞-格助詞-一般
坐っ,スワッ,坐る,動詞-自立,五段・ラ行,連用タ接続
て,テ,て,助詞-接続助詞
やろ,ヤロ,やる,動詞-非自立,五段・ラ行,未然ウ接続
う,ウ,う,助動詞,不変化型,基本形
、,、,、,記号-読点
と,ト,と,助詞-格助詞-引用
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
考え,カンガエ,考える,動詞-自立,一段,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
その,ソノ,その,連体詞
とき,トキ,とき,名詞-非自立-副詞可能
、,、,、,記号-読点
この,コノ,この,連体詞
女,オンナ,女,名詞-一般
もつれ,モツレ,もつれる,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
行こ,イコ,行く,動詞-非自立,五段・カ行促音便,未然ウ接続
う,ウ,う,助動詞,不変化型,基本形
か,カ,か,助詞-副助詞／並立助詞／終助詞
、,、,、,記号-読点
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
ふと,フト,ふと,副詞-一般
考え,カンガエ,考える,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
、,、,、,記号-読点
女,オンナ,女,名詞-一般
の,ノ,の,助詞-連体化
顔,カオ,顔,名詞-一般
を,ヲ,を,助詞-格助詞-一般
チラ,チラ,チラ,名詞-一般
と,ト,と,助詞-格助詞-引用
見る,ミル,見る,動詞-自立,一段,基本形
と,ト,と,助詞-接続助詞
、,、,、,記号-読点
胸,ムネ,胸,名詞-一般
さわぎ,サワギ,さわぐ,動詞-自立,五段・ガ行,連用形
が,ガ,が,助詞-格助詞-一般
し,シ,する,動詞-自立,サ変・スル,連用形
て,テ,て,助詞-接続助詞
慌て,アワテ,慌てる,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
目,メ,目,名詞-一般
を,ヲ,を,助詞-格助詞-一般
そらし,ソラシ,そらす,動詞-自立,五段・サ行,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
自分,ジブン,自分,名詞-一般
の,ノ,の,助詞-連体化
肚,肚,肚,名詞-一般
《,《,《,記号-括弧開
はら,ハラ,はる,動詞-自立,五段・ラ行,未然形
》,》,》,記号-括弧閉
が,ガ,が,助詞-格助詞-一般
女,オンナ,女,名詞-一般
に,ニ,に,助詞-格助詞-一般
知れ,シレ,知れる,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
は,ハ,は,助詞-係助詞
大変,タイヘン,大変,名詞-形容動詞語幹
だ,ダ,だ,助動詞,特殊・ダ,基本形
という,トイウ,という,助詞-格助詞-連語
気持,キモチ,気持,名詞-一般
が,ガ,が,助詞-格助詞-一般
、,、,、,記号-読点
なぜ,ナゼ,なぜ,副詞-助詞類接続
だ,ダ,だ,助動詞,特殊・ダ,基本形
か,カ,か,助詞-副助詞／並立助詞／終助詞
胸,ムネ,胸,名詞-一般
に,ニ,に,助詞-格助詞-一般
焼け,ヤケ,焼ける,動詞-自立,一段,連用形
残り,ノコリ,残る,動詞-自立,五段・ラ行,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
記号-空白
記号-空白
記号-空白
記号-空白
記号-空白
記号-空白
記号-空白
★,★,★,記号-一般
記号-空白
女,オンナ,女,名詞-一般
は,ハ,は,助詞-係助詞
大変,タイヘン,大変,名詞-形容動詞語幹
な,ナ,だ,助動詞,特殊・ダ,体言接続
わがまま,ワガママ,わがまま,名詞-一般
者,シャ,者,名詞-接尾-一般
でし,デシ,です,助動詞,特殊・デス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
どんなに,ドンナニ,どんなに,副詞-一般
心,ココロ,心,名詞-一般
を,ヲ,を,助詞-格助詞-一般
こめ,コメ,こめる,動詞-自立,一段,連用形
た,タ,た,助動詞,特殊・タ,基本形
御馳走,ゴチソウ,御馳走,名詞-サ変接続
を,ヲ,を,助詞-格助詞-一般
こしらえ,コシラエ,こしらえる,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
やっ,ヤッ,やる,動詞-非自立,五段・ラ行,連用タ接続
て,テ,て,助詞-接続助詞
も,モ,も,助詞-係助詞
、,、,、,記号-読点
必ず,カナラズ,必ず,副詞-助詞類接続
不服,フフク,不服,名詞-形容動詞語幹
を,ヲ,を,助詞-格助詞-一般
言い,イイ,言う,動詞-自立,五段・ワ行促音便,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
小鳥,コトリ,小鳥,名詞-一般
や,ヤ,や,助詞-並立助詞
鹿,シカ,鹿,名詞-一般
を,ヲ,を,助詞-格助詞-一般
とり,トリ,とる,動詞-自立,五段・ラ行,連用形
に,ニ,に,助詞-格助詞-一般
山,ヤマ,山,名詞-一般
を,ヲ,を,助詞-格助詞-一般
走り,ハシリ,走る,動詞-自立,五段・ラ行,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
猪,イノシシ,猪,名詞-一般
《,《,《,記号-括弧開
い,イ,い,名詞-一般
の,ノ,の,助詞-連体化
しし,シシ,しし,名詞-一般
》,》,》,記号-括弧閉
も,モ,も,助詞-係助詞
熊,クマ,熊,名詞-一般
も,モ,も,助詞-係助詞
とり,トリ,とる,動詞-自立,五段・ラ行,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
ビッコ,ビッコ,ビッコ,名詞-一般
の,ノ,の,助詞-連体化
女,オンナ,女,名詞-一般
は,ハ,は,助詞-係助詞
木の芽,キノメ,木の芽,名詞-一般
や,ヤ,や,助詞-並立助詞
草の根,クサノネ,草の根,名詞-一般
を,ヲ,を,助詞-格助詞-一般
さがし,サガシ,さがす,動詞-自立,五段・サ行,連用形
て,テ,て,助詞-接続助詞
ひねもす,ヒネモス,ひねもす,副詞-一般
林間,リンカン,林間,名詞-一般
を,ヲ,を,助詞-格助詞-一般
さまよい,サマヨイ,さまよう,動詞-自立,五段・ワ行促音便,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
然し,シカシ,然し,接続詞
女,オンナ,女,名詞-一般
は,ハ,は,助詞-係助詞
満足,マンゾク,満足,名詞-サ変接続
を,ヲ,を,助詞-格助詞-一般
示し,シメシ,示す,動詞-自立,五段・サ行,連用形
た,タ,た,助動詞,特殊・タ,基本形
こと,コト,こと,名詞-非自立-一般
は,ハ,は,助詞-係助詞
あり,アリ,ある,動詞-自立,五段・ラ行,連用形
ませ,マセ,ます,助動詞,特殊・マス,未然形
ん,ン,ん,助動詞,不変化型,基本形
。,。,。,記号-句点
「,「,「,記号-括弧開
毎日,マイニチ,毎日,名詞-固有名詞-組織
こんな,コンナ,こんな,連体詞
もの,モノ,もの,名詞-非自立-一般
を,ヲ,を,助詞-格助詞-一般
私,ワタシ,私,名詞-代名詞-一般
に,ニ,に,助詞-格助詞-一般
食え,クエ,食う,動詞-自立,五段・ワ行促音便,命令ｅ
と,ト,と,助詞-格助詞-引用
いう,イウ,いう,動詞-自立,五段・ワ行促音便,基本形
の,ノ,の,名詞-非自立-一般
か,カ,か,助詞-副助詞／並立助詞／終助詞
え,エ,え,フィラー
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
だって,ダッテ,だって,接続詞
、,、,、,記号-読点
飛び切り,トビキリ,飛び切り,名詞-一般
の,ノ,の,助詞-連体化
御馳走,ゴチソウ,御馳走,名詞-サ変接続
な,ナ,だ,助動詞,特殊・ダ,体言接続
ん,ン,ん,名詞-非自立-一般
だ,ダ,だ,助動詞,特殊・ダ,基本形
ぜ,ゼ,ぜ,助詞-終助詞
。,。,。,記号-句点
お前,オマエ,お前,名詞-代名詞-一般
が,ガ,が,助詞-格助詞-一般
ここ,ココ,ここ,名詞-代名詞-一般
へ,ヘ,へ,助詞-格助詞-一般
くる,クル,くる,動詞-自立,カ変・クル,基本形
まで,マデ,まで,助詞-副助詞
は,ハ,は,助詞-係助詞
、,、,、,記号-読点
十,ジュウ,十,名詞-数
日,ニチ,日,名詞-接尾-助数詞
に,ニ,に,助詞-格助詞-一般
一,イチ,一,名詞-数
度,ド,度,名詞-接尾-助数詞
ぐらい,グライ,ぐらい,助詞-副助詞
しか,シカ,しか,助詞-係助詞
これ,コレ,これ,名詞-代名詞-一般
だけ,ダケ,だけ,助詞-副助詞
の,ノ,の,助詞-連体化
もの,モノ,もの,名詞-非自立-一般
は,ハ,は,助詞-係助詞
食わ,クワ,食う,動詞-自立,五段・ワ行促音便,未然形
なかっ,ナカッ,ない,助動詞,特殊・ナイ,連用タ接続
た,タ,た,助動詞,特殊・タ,基本形
もの,モノ,もの,名詞-非自立-一般
だ,ダ,だ,助動詞,特殊・ダ,基本形
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
お前,オマエ,お前,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
山男,ヤマオトコ,山男,名詞-一般
だ,ダ,だ,助動詞,特殊・ダ,基本形
から,カラ,から,助詞-接続助詞
それ,ソレ,それ,名詞-代名詞-一般
で,デ,で,助詞-格助詞-一般
いい,イイ,いい,形容詞-自立,形容詞・イイ,基本形
の,ノ,の,名詞-非自立-一般
だろ,ダロ,だ,助動詞,特殊・ダ,未然形
う,ウ,う,助動詞,不変化型,基本形
さ,サ,さ,助詞-終助詞
。,。,。,記号-句点
私,ワタシ,私,名詞-代名詞-一般
の,ノ,の,助詞-連体化
喉,ノド,喉,名詞-一般
《,《,《,記号-括弧開
のど,ノド,のど,名詞-一般
》,》,》,記号-括弧閉
は,ハ,は,助詞-係助詞
通ら,トオラ,通る,動詞-自立,五段・ラ行,未然形
ない,ナイ,ない,助動詞,特殊・ナイ,基本形
よ,ヨ,よ,助詞-終助詞
。,。,。,記号-句点
こんな,コンナ,こんな,連体詞
淋,淋,淋,名詞-一般
《,《,《,記号-括弧開
さび,サビ,さび,名詞-一般
》,》,》,記号-括弧閉
し,シ,する,動詞-自立,サ変・スル,連用形
い,イ,いる,動詞-非自立,一段,連用形
山奥,ヤマオク,山奥,名詞-一般
で,デ,で,助詞-格助詞-一般
、,、,、,記号-読点
夜,ヨル,夜,名詞-副詞可能
の,ノ,の,助詞-連体化
夜長,ヨナガ,夜長,名詞-一般
に,ニ,に,助詞-格助詞-一般
きく,キク,きく,動詞-自立,五段・カ行イ音便,基本形
もの,モノ,もの,名詞-非自立-一般
と,ト,と,助詞-格助詞-引用
云え,イエ,云う,動詞-自立,五段・ワ行促音便,仮定形
ば,バ,ば,助詞-接続助詞
梟,フクロウ,梟,名詞-一般
《,《,《,記号-括弧開
ふくろう,フクロウ,ふくろう,名詞-一般
》,》,》,記号-括弧閉
の,ノ,の,助詞-連体化
声,コエ,声,名詞-一般
ばかり,バカリ,ばかり,助詞-副助詞
、,、,、,記号-読点
せめて,セメテ,せめて,副詞-一般
食べる,タベル,食べる,動詞-自立,一段,基本形
物,モノ,物,名詞-非自立-一般
で,デ,だ,助動詞,特殊・ダ,連用形
も,モ,も,助詞-係助詞
都,ト,都,名詞-一般
に,ニ,に,助詞-格助詞-一般
劣ら,オトラ,劣る,動詞-自立,五段・ラ行,未然形
ぬ,ヌ,ぬ,助動詞,特殊・ヌ,基本形
おいしい,オイシイ,おいしい,形容詞-自立,形容詞・イ段,基本形
物,モノ,物,名詞-非自立-一般
が,ガ,が,助詞-格助詞-一般
食べ,タベ,食べる,動詞-自立,一段,未然形
られ,ラレ,られる,動詞-接尾,一段,未然形
ない,ナイ,ない,助動詞,特殊・ナイ,基本形
もの,モノ,もの,名詞-非自立-一般
か,カ,か,助詞-副助詞／並立助詞／終助詞
ねえ,ネエ,ねえ,助詞-終助詞
。,。,。,記号-句点
都,ト,都,名詞-一般
の,ノ,の,助詞-連体化
風,カゼ,風,名詞-一般
が,ガ,が,助詞-格助詞-一般
どんな,ドンナ,どんな,連体詞
もの,モノ,もの,名詞-非自立-一般
か,カ,か,助詞-副助詞／並立助詞／終助詞
。,。,。,記号-句点
その,ソノ,その,連体詞
都,ト,都,名詞-一般
の,ノ,の,助詞-連体化
風,カゼ,風,名詞-一般
を,ヲ,を,助詞-格助詞-一般
せきとめ,セキトメ,せきとめる,動詞-自立,一段,未然形
られ,ラレ,られる,動詞-接尾,一段,連用形
た,タ,た,助動詞,特殊・タ,基本形
私,ワタシ,私,名詞-代名詞-一般
の,ノ,の,助詞-連体化
思い,オモイ,思い,名詞-一般
の,ノ,の,助詞-連体化
せつな,セツナ,せつない,形容詞-自立,形容詞・アウオ段,ガル接続
さ,サ,さ,名詞-接尾-特殊
が,ガ,が,助詞-格助詞-一般
どんな,ドンナ,どんな,連体詞
もの,モノ,もの,名詞-非自立-一般
か,カ,か,助詞-副助詞／並立助詞／終助詞
、,、,、,記号-読点
お前,オマエ,お前,名詞-代名詞-一般
に,ニ,に,助詞-格助詞-一般
は,ハ,は,助詞-係助詞
察,サッ,察,名詞-サ変接続
しるこ,シルコ,しるこ,名詞-一般
と,ト,と,助詞-格助詞-引用
も,モ,も,助詞-係助詞
出来,デキ,出来る,動詞-自立,一段,未然形
ない,ナイ,ない,助動詞,特殊・ナイ,基本形
の,ノ,の,名詞-非自立-一般
だ,ダ,だ,助動詞,特殊・ダ,基本形
ね,ネ,ね,助詞-終助詞
。,。,。,記号-句点
お前,オマエ,お前,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
私,ワタシ,私,名詞-代名詞-一般
から,カラ,から,助詞-格助詞-一般
都,ト,都,名詞-一般
の,ノ,の,助詞-連体化
風,カゼ,風,名詞-一般
を,ヲ,を,助詞-格助詞-一般
もぎとっ,モギトッ,もぎとる,動詞-自立,五段・ラ行,連用タ接続
て,テ,て,助詞-接続助詞
、,、,、,記号-読点
その,ソノ,その,連体詞
代り,カワリ,代り,名詞-一般
に,ニ,に,助詞-格助詞-一般
お前,オマエ,お前,名詞-代名詞-一般
の,ノ,の,助詞-連体化
呉,ゴ,呉,名詞-固有名詞-人名-姓
《,《,《,記号-括弧開
く,ク,くる,動詞-自立,カ変・クル,体言接続特殊２
》,》,》,記号-括弧閉
れ,レ,れる,動詞-接尾,一段,連用形
た,タ,た,助動詞,特殊・タ,基本形
物,モノ,物,名詞-非自立-一般
と,ト,と,助詞-格助詞-引用
